TimeStamp,MELTER.MELTER_CONTROL_BX.Value,MELTER_ML.TEMP_PV_Value,CO2.CO2_GAS_concentration_Value,CO2.CO2_GAS_F.Value,CO2.CO2_GAS_PRESS.Value,SATURATOR1_PH_PV.Value,SATURATOR1_ST_TEMP.Value,SATURATOR1_CALCIUM_F.Value,SATURATOR2_PH_PV.Value,SATURATOR2_ST_TEMP.Value,SATURATOR2_CALCIUM_F.Value,SATURATOR3_PH_PV.Value,SATURATOR3_ST_TEMP.Value,SATURATOR1_RATE_SV.Value,SATURATOR_ML_SUPPLY_F_PV.Value
2021-01-18 04:00:00,64.89562000000001,75.97361000000001,11.444495,116.4025,0.46974695,8.904187499999999,72.35578,951.31295,9.538871,76.63219000000001,664.6343999999999,8.168747,71.62418,0.69,82.740555
2021-01-18 04:15:00,63.57275,79.23716,11.38316,117.4513,0.4731808,9.002335,72.58575,925.6548,9.649332,76.73066,622.1329,8.332706,71.68528,0.69,83.06
2021-01-18 04:30:00,63.73543,76.18468,11.40664,115.9382,0.4724073,9.035116,72.23302,927.0336,9.448545,76.71941,644.6683,8.321016,71.67805,0.69,82.85505
2021-01-18 04:45:00,64.196045,79.04236,11.129650000000002,116.8206,0.4656546,8.897708000000002,72.689165,951.0869,9.6406205,76.773365,685.7244000000001,8.249614000000001,71.73521500000001,0.69,82.91213
2021-01-18 05:00:00,64.58499,76.0125,11.07217,117.8929,0.4754189,9.031576,73.05893,1013.726,9.487291,76.84135,561.6767,8.102793,71.93523,0.69,86.162
2021-01-18 05:15:00,64.78743,79.63828,11.2324,116.072,0.4674065,8.988894,72.56723,1001.214,9.463894,76.8522,621.7031,8.199461,71.94524,0.69,83.7846
2021-01-18 05:30:00,63.5822,75.96153,11.01098,118.0964,0.4755303,9.182167,73.2799,985.3577,9.615952,76.97209,583.8807,8.354671,72.13933,0.69,84.67955
2021-01-18 05:45:00,64.85391,78.53453,11.03619,118.2442,0.4668809,9.030072,72.7057,998.2424,9.459249,76.99353,622.1054,8.158758,72.13706,0.69,80.95971
2021-01-18 06:00:00,64.22307,76.385155,10.49379,116.1958,0.4747764,9.102511,73.44423,953.2187,9.7302595,76.93269000000001,559.01715,8.3184395,72.23240999999999,0.69,86.02768
2021-01-18 06:15:00,63.5434,79.21671,11.10342,118.1102,0.4615762,8.873388,72.58971,916.9577,9.918924,77.0702,500.4485,8.044115,72.03951,0.69,77.24577
2021-01-18 06:30:00,64.249035,78.234535,11.217175,117.1015,0.4634676,8.8579235,72.94137,513.2227,9.834366,77.117335,611.3576549999999,7.887566,71.890425,0.69,73.362595
2021-01-18 06:45:00,64.20627250000001,78.2647575,11.23171,117.19905,0.4636769,8.686123,72.59527250000001,596.7682500000001,9.838778,77.1516725,557.2742274999999,7.910351749999999,71.6688375,0.69,67.193325
2021-01-18 07:00:00,64.16351,78.29498000000001,11.246245,117.2966,0.4638862,8.5143225,72.24917500000001,680.3138,9.84319,77.18601000000001,503.1908,7.933137499999999,71.44725,0.69,61.024055
2021-01-18 07:15:00,64.53288,77.03941,11.28538,117.8157,0.4707674,7.776234,71.56124,684.5332,9.924055,77.15637,463.2094,7.840293,71.10413,0.69,61.14205
2021-01-18 07:30:00,63.53285,79.82856,11.15819,106.20875,0.4976979499999999,8.875988,72.93937500000001,724.75275,9.8061685,76.91644500000001,565.1813999999999,7.476287,70.907055,0.69,64.522425
2021-01-18 07:45:00,64.66363,77.16929,11.50952,103.3629,0.5072454,9.083404,73.94035,563.0512,9.657494,76.88959,567.7649,7.745547,71.2347,0.69,57.70094
2021-01-18 08:00:00,64.17182,78.47494499999999,11.367015,102.8752,0.5031954,8.945402000000001,73.60436,643.4219,9.8282865,76.873105,517.9931,7.4801245,71.21857,0.69,62.531435
2021-01-18 08:15:00,64.02444,78.23510999999999,11.47079,104.52457,0.49955875,8.896041499999999,73.48021,726.0251000000001,9.526462,76.94615,584.9778,7.697756500000001,71.65346500000001,0.69,67.772085
2021-01-18 08:30:00,64.13746499999999,78.25681,11.4276225,106.11081,0.4963716999999999,8.880973999999998,73.308735,762.6158750000001,9.50257525,76.97346999999999,609.641575,7.72317,71.7907725,0.69,70.32034
2021-01-18 08:45:00,64.25049,78.27851,11.384455,107.69705,0.49318465,8.8659065,73.13726,799.2066500000001,9.4786885,77.00079,634.30535,7.7485835,71.92808,0.69,72.868595
2021-01-18 09:00:00,64.64156,76.62255,11.31904,106.2741,0.4978783,8.983833,73.1343,849.9036,9.507119,77.02061,621.231,7.836652,72.02007,0.69,77.55605
2021-01-18 09:15:00,64.20698,78.191765,10.4054,110.64325,0.4820062499999999,9.13477,73.372455,872.76775,9.5343405,77.08704,662.64195,8.114965999999999,72.07432499999999,0.69,78.37447499999999
2021-01-18 09:30:00,63.69862,79.56731,10.82809,112.5218,0.489668,8.858627,72.74919,803.9633,9.564077,77.02184,574.3715,7.730906,71.78387,0.69,73.72622000000001
2021-01-18 09:45:00,62.49425,79.85383,10.85206,112.7488,0.4794824,8.723984,72.62127,804.7955,9.560013,77.03792,527.4653,7.735628,71.758,0.69,74.16004000000001
2021-01-18 10:00:00,64.86864,76.08881,11.40204,110.3679,0.4911951,8.994234,72.89091,873.8116,9.487961,76.99377,688.3678,8.124014,71.92595,0.69,75.76427
2021-01-18 10:15:00,63.521885,77.822985,10.87869,111.4485,0.4866776499999999,9.025795,72.75769500000001,846.80065,9.5446265,76.964755,643.5208,8.0666485,71.934085,0.69,77.83939000000001
2021-01-18 10:30:00,63.5318075,77.758815,10.7065425,112.4149,0.4843336499999999,9.09705225,72.787805,850.2266,9.56625175,76.94511,627.082,8.10720875,71.92772,0.69,77.837615
2021-01-18 10:45:00,63.54173,77.69464500000001,10.534395,113.3813,0.48198965,9.1683095,72.817915,853.65255,9.587877,76.925465,610.6432,8.147769,71.921355,0.69,77.83583999999999
2021-01-18 11:00:00,62.69165,79.54799,10.65885,115.02,0.4794867,9.160641,72.87928,940.3514,9.495733,76.99362,977.7439,8.200169,71.88939,0.69,76.27758
2021-01-18 11:15:00,64.872075,78.04500999999999,11.456855,116.135,0.47110385,8.941809,72.60863,641.4522,9.5493115,76.925985,512.2368795,7.823987499999999,71.63332500000001,0.69,71.790525
2021-01-18 11:30:00,63.20044,77.12817,11.18264,117.5608,0.461234,9.085711,72.22005,943.3379,9.577738,77.0049,242.7473,8.179876,71.51591,0.69,69.63892
2021-01-18 11:45:00,64.27550500000001,77.950225,10.82595,116.59375,0.4636169,9.0887935,72.282735,783.83025,9.551262,76.980245,474.28725,8.144559,71.439175,0.69,71.88914500000001
2021-01-18 12:00:00,64.04369,77.76147,10.190097,116.57945,0.46460575,9.17403,71.96107,923.32465,9.5347585,76.9731,508.408861865,8.2940435,71.40107,0.69,79.74885
2021-01-18 12:15:00,63.914635,77.244935,9.912041,115.926825,0.469506175,9.1834975,71.90041,972.646325,9.58693125,76.957425,487.8166309325,8.42487675,71.422945,0.69,82.95252
2021-01-18 12:30:00,63.78558,76.7284,9.633985,115.2742,0.4744066,9.192965,71.83975,1021.968,9.639104,76.94175,467.2244,8.55571,71.44482,0.69,86.15619
2021-01-18 12:45:00,64.1962,79.31144,10.029631,118.69005,0.460503,9.265665,72.44599,861.7923000000001,9.5884725,77.01199,801.7155,8.387427,71.64909499999999,0.69,74.074615
2021-01-18 13:00:00,65.78067,76.65733,9.783308,115.4369,0.4468123,8.946389,71.71358,754.676,9.497746,76.97018,447.1095,8.184698,71.04495,0.69,65.80693
2021-01-18 13:15:00,64.389275,78.10714,10.55368,116.3456,0.46047225,9.0351205,71.81337500000001,853.5751,9.5483,76.9342,615.92485,8.1815825,71.053205,0.69,74.353905
2021-01-18 13:30:00,64.41957,80.01354,11.06149,117.9151,0.4677331,8.974379,71.69388,884.0542,9.455297,76.99637,795.8856,8.325025,71.24059,0.69,78.58462
2021-01-18 13:45:00,63.59091,77.09903,10.80145,114.7149,0.4546627,9.159338,72.21423,830.8519,9.629395,77.10442,585.5554,8.529401,71.45885,0.69,77.47657
2021-01-18 14:00:00,63.7592475,77.745925,10.61075,115.930125,0.4553085,9.050566750000002,71.9964325,790.668825,9.58039025,77.13083,580.3860500000001,8.42472175,71.3914525,0.69,72.7068375
2021-01-18 14:15:00,63.92758499999999,78.39282,10.42005,117.14535,0.4559543,8.941795500000001,71.77863500000001,750.48575,9.5313855,77.15724,575.2167000000001,8.3200425,71.324055,0.69,67.937105
2021-01-18 14:30:00,63.945455,78.4148,10.59751,116.97465,0.45882445,8.6597985,71.715205,771.0497499999999,9.5569585,77.11917500000001,577.30975,8.0610965,71.10496499999999,0.69,69.037195
2021-01-18 14:45:00,63.911515,78.45933500000001,10.55305,116.4037,0.4631576,8.9195925,71.95512,832.14485,9.5716415,77.1793,617.18685,8.107278,71.251545,0.69,76.717055
2021-01-18 15:00:00,63.9786925,78.27501000000001,10.5658375,116.340775,0.4641207,8.964486,72.03443,854.6082,9.5657405,77.18693999999999,597.2105750000001,8.16113925,71.31150249999999,0.69,77.5151225
2021-01-18 15:15:00,64.04587,78.09068500000001,10.578625,116.27785,0.4650838,9.0093795,72.11374,877.07155,9.5598395,77.19458,577.2343,8.215000499999999,71.37146,0.69,78.31318999999999
2021-01-18 15:30:00,64.61253,79.2953,10.7572,117.6189,0.4539006,8.961033,72.64444,-173.7671,9.580837,77.19936,-50.12922,8.182869,71.49691,0.69,73.77931
2021-01-18 15:45:00,63.589325,76.19354000000001,11.499455,115.12745,0.47521305,7.8584575,71.93656,988.21815,9.4467785,77.17303,935.53265,7.624328,71.40402,0.69,80.044285
2021-01-18 16:00:00,64.7198925,77.02118,11.57031,113.550175,0.482305325,8.46336875,72.26736,954.6456,9.47023425,77.042525,817.353175,7.783741,71.4576,0.69,83.4329075
2021-01-18 16:15:00,65.85046,77.84881999999999,11.641165,111.9729,0.4893976,9.06828,72.59816000000001,921.07305,9.49369,76.91202,699.1737,7.943154,71.51118,0.69,86.82153
2021-01-18 16:30:00,63.99378,78.78173,10.9674,115.2407,0.4752257,9.219193,73.31705,1091.923,9.563597,76.72972,424.4339,8.164835,71.61742,0.69,87.31789
2021-01-18 16:45:00,65.33844,76.86195,11.08655,113.1873,0.4841881,9.155884,72.59309,880.3895,9.47973,76.76915,305.6249,7.966165,71.6387,0.69,86.60513
2021-01-18 17:00:00,63.8185,79.482475,11.639765,115.1136,0.47454775,9.1038825,73.53518,1031.2324,9.207686,76.888825,741.92165,8.3749425,71.927245,0.69,86.88828000000001
2021-01-18 17:15:00,65.2525,76.62815,11.11329,116.3836,0.4646251,8.975614,72.60684,987.6692,9.582396,77.216,792.1472,8.018275,72.14093,0.69,87.23939
2021-01-18 17:30:00,65.27979,78.60447,11.05808,114.0559,0.4779859,8.889428,72.33759,190.469,9.496653,77.19492,-19.1582,7.768243,72.11284,0.69,87.01007
2021-01-18 17:45:00,63.97425,75.61832,11.48012,116.1804,0.4671575,9.138538,73.27014,1068.105,9.641229,76.96642,1049.911,8.222146,71.92911,0.69,87.80645
2021-01-18 18:00:00,64.66339500000001,77.025885,11.487215,115.6392,0.4724213,9.066994,72.8553,944.2625,9.59024,76.86453,690.8757,8.3151705,71.93966499999999,0.69,88.05214500000001
2021-01-18 18:15:00,63.87201,75.65144,11.38078,117.0665,0.4758039,9.176455,72.59206,660.7539,9.513866,76.8763,504.8986,8.153078,71.97089,0.69,87.69406000000001
2021-01-18 18:30:00,64.537885,78.917115,11.10523,115.0808,0.47153565,9.0649995,73.01859,1055.369,9.598974,76.72154499999999,967.40665,8.313047000000001,72.086115,0.69,86.116175
2021-01-18 18:45:00,64.98089,76.39626,11.51502,116.8194,0.4655553,8.871495,73.73565,834.658,9.693654,76.93053,461.3732,8.463799,72.20587,0.69,88.23824
2021-01-18 19:00:00,64.3653,77.92112,11.59239,115.7395,0.4715842,8.9374595,73.17569499999999,860.91345,9.5384835,76.990475,796.48265,8.2187445,72.22847,0.69,87.95069500000001
2021-01-18 19:15:00,64.11418,79.21661,11.59887,115.362,0.4797035,9.170139,72.7374,1001.415,9.543363,77.00623,753.3664,8.210336,72.23771,0.69,88.01187999999999
2021-01-18 19:30:00,65.43324,76.61098,10.94565,117.5003,0.4656423,8.920952,73.41794,720.1906,9.639303,77.14066,635.178,8.4363,72.29264,0.69,88.01133
2021-01-18 19:45:00,65.57911,76.42912,11.07972,115.1658,0.475439,8.425056,73.42419,-28.68104,9.608473,77.14606,176.1236,8.410316,72.28618,0.69,88.04517
2021-01-18 20:00:00,64.29382,79.37109,11.32593,117.0971,0.4672084,9.024052,72.58659,1105.022,9.479282,77.22421,923.629,8.194651,72.20482,0.69,87.97371000000001
2021-01-18 20:15:00,64.89498,77.72533,11.31001,115.9058,0.4704989499999999,8.9233425,72.467265,985.5873,9.4730085,77.18294,660.93145,8.298237499999999,72.229455,0.69,88.03977499999999
2021-01-18 20:30:00,64.957045,77.562245,11.407745,115.81485,0.47088405,9.002855,72.551095,598.69575,9.578374,77.154375,532.0617500000001,8.287431,72.24385000000001,0.69,88.08003
2021-01-18 20:45:00,64.971345,77.70457250000001,11.41888,115.870625,0.4708887499999999,9.0350745,72.5345875,809.230575,9.58409325,77.14066,691.549975,8.346478000000001,72.23749000000001,0.69,86.68847500000001
2021-01-18 21:00:00,64.985645,77.8469,11.430015,115.9264,0.47089345,9.067294,72.51808,1019.7654,9.5898125,77.126945,851.0382,8.405525,72.23113000000001,0.69,85.29692
2021-01-18 21:15:00,66.01292,78.83762,11.52501,117.1512,0.4633324,9.128353,72.64585,118.8471,9.694233,77.12404,255.3254,8.497385,72.20283,0.69,84.35276999999999
2021-01-18 21:30:00,64.18795,76.00848,11.17688,114.6063,0.4744896,7.751292,71.87634,1122.862,9.482819,77.03664,1282.906,8.263407,72.16624,0.69,88.43818
2021-01-18 21:45:00,64.56454,78.82747,11.15673,116.7137,0.4672182,8.555949,72.32243,942.2733,9.496725,77.08004,642.9796,8.220944,72.16048,0.69,88.35419
2021-01-18 22:00:00,65.20745000000001,76.70556333333333,11.533136666666666,115.18126666666667,0.4754178666666666,9.009017,71.46807666666666,1012.8991666666668,9.664768333333331,76.72213666666666,753.8861666666667,8.428517,71.87335,0.69,87.86597333333334
2021-01-18 22:15:00,64.46558,78.4959,11.59605,114.7163,0.4794888,8.818034,71.3022,1009.519,9.693307,76.61601,591.2326,8.476749,71.83831,0.69,87.69282
2021-01-18 22:30:00,65.15832750000001,77.1560075,11.412605,115.8127,0.474082475,8.910718750000001,71.6814225,998.05975,9.64886675,76.535485,726.9817,8.433959250000001,71.75701000000001,0.69,88.03028
2021-01-18 22:45:00,65.85107500000001,75.816115,11.22916,116.9091,0.4686761499999999,9.003403500000001,72.060645,986.6005,9.6044265,76.45496,862.7308,8.3911695,71.67571000000001,0.69,88.36774
2021-01-18 23:00:00,64.65783,78.64743,11.38128,114.391,0.4793835,8.715796,71.34563,1004.34,9.510114,76.33674,696.0416,8.302164,71.58597,0.69,87.75362
2021-01-18 23:15:00,65.056295,77.44588999999999,11.28069,115.6954,0.47341,8.9383435,71.52505500000001,997.70175,9.599776,76.40489,720.99945,8.384440000000001,71.62007,0.69,88.032325
2021-01-18 23:30:00,65.99608,76.26543,11.05736,114.2835,0.4707109,8.8374,71.27707,984.53,9.507069,76.40785,633.4859,8.457112,71.60187,0.69,88.28895
2021-01-18 23:45:00,64.54118,79.56374,10.85373,117.0396,0.4794186,9.02308,72.04475,998.1882,9.675721,76.55777,775.4183,8.331509,71.78048,0.69,87.58117
2021-01-19 00:00:00,65.09086500000001,77.91501,10.923,116.2429,0.4745211,8.911482,71.919295,992.11635,9.602025,76.698915,697.9104500000001,8.367456,71.84528499999999,0.69,87.04648
2021-01-19 00:15:00,64.43837,79.67209,10.93487,121.0782,0.4198767,9.003641,72.4408,993.7696,9.669689,76.9801,4.078595,8.383348,71.96664,0.69,43.503068
2021-01-19 00:30:00,66.2045,75.98091,11.0961,114.4043,0.4879814,7.600729,70.31525,34.64164,9.4915,76.79235,746.4019,7.687535,70.86703,0.69,39.00369874
2021-01-19 00:45:00,63.28317,79.07063,11.10204,116.1428,0.4852636,8.668196,71.40413,922.7014,9.477552,76.80408,730.8113,7.859756,71.01118,0.69,80.87055000000001
2021-01-19 01:00:00,64.74043499999999,77.74989,10.865515,113.03745,0.4803083,9.0976105,71.76076,987.9289,9.5367305,76.7022,559.18385,8.350766,71.428585,0.69,87.217495
2021-01-19 01:15:00,65.85532,76.16101,11.04073,116.8175,0.4697581,9.210042,72.17776,1009.739,9.650373,76.58471,835.0685,8.431311,71.53328,0.69,85.7821
2021-01-19 01:30:00,66.09007,76.20003,10.90384,114.3157,0.4864128,8.015327,63.36268,1006.622,9.422986,76.5652,672.375,8.435925,71.46928,0.69,86.12478
2021-01-19 01:45:00,63.442505,78.925145,10.66551,116.54975,0.4648565,9.183201,72.04202000000001,976.0844,9.5444645,76.35735,570.2036,8.323380499999999,71.142335,0.69,83.613325
2021-01-19 02:00:00,65.88839,75.90323,10.20907,118.4025,0.475639,8.997211,71.35895,1003.119,9.719322,76.2932,697.0179,8.449903,71.25178,0.69,84.49173
2021-01-19 02:15:00,64.70642,77.28450000000001,10.477815,116.76805,0.46842815,9.0347955,71.76828499999999,989.96445,9.5633045,76.347775,643.4166,8.343276,71.224985,0.69,84.49077
2021-01-19 02:30:00,63.9855,77.65075,10.87189,116.8015,0.4699234,8.9629095,71.822755,990.40625,9.550621,76.41835499999999,747.9293,8.349885,71.29746499999999,0.69,86.479905
2021-01-19 02:45:00,64.5770225,77.473275,11.02715,116.7554,0.471317875,8.98872275,71.9905875,984.9413,9.5516405,76.47895,726.79595,8.39463425,71.4132025,0.69,87.25163
2021-01-19 03:00:00,65.168545,77.2958,11.18241,116.7093,0.47271235,9.014536,72.15842,979.47635,9.55266,76.539545,705.6626,8.4393835,71.52894,0.69,88.023355
2021-01-19 03:15:00,65.4570275,78.293035,11.189115,116.75915,0.476043325,9.065094,72.09276,959.766525,9.4929315,76.5470725,700.6782499999999,8.49797875,71.60455,0.69,87.9874825
2021-01-19 03:30:00,65.74551,79.29027,11.19582,116.809,0.4793743,9.115652,72.0271,940.0567,9.433203,76.5546,695.6939,8.556574,71.68016,0.69,87.95161
2021-01-19 03:45:00,64.87853666666668,77.10411,10.468943333333334,118.03593333333332,0.4700806666666666,8.989484666666668,72.35711333333333,985.8668666666666,9.577486333333333,76.67046333333333,720.3241666666667,8.386014000000001,71.57371333333333,0.69,87.38814333333332
2021-01-19 04:00:00,64.96502333333333,77.35839250000001,10.613239166666666,117.63441666666668,0.4707729333333333,9.048856083333334,72.42841666666666,981.9437833333334,9.569830166666666,76.72244916666666,712.9668583333333,8.43185725,71.61009166666666,0.69,87.18348666666667
2021-01-19 04:15:00,65.05151000000001,77.612675,10.757535,117.2329,0.4714652,9.1082275,72.49972,978.0207,9.562174,76.774435,705.60955,8.4777005,71.64647,0.69,86.97882999999999
2021-01-19 04:30:00,65.332165,77.627675,10.450015,116.6474,0.47080715,9.0553925,72.42405500000001,1002.6153,9.5383755,76.78583499999999,693.5654,8.407181999999999,71.6224,0.69,86.39639
2021-01-19 04:45:00,65.319625,77.601585,10.6436225,116.7838,0.4699247749999999,8.99146275,72.35959500000001,942.718825,9.540069,76.7907975,688.951025,8.3655835,71.6004475,0.69,85.56027499999999
2021-01-19 05:00:00,65.307085,77.57549499999999,10.83723,116.9202,0.4690423999999999,8.927533,72.295135,882.82235,9.5417625,76.79576,684.33665,8.323985,71.578495,0.69,84.72416
2021-01-19 05:15:00,65.11639,77.47918999999999,11.16048,116.8884,0.468771,8.7238975,72.241545,766.5515,9.522063500000002,76.799665,712.1667500000001,8.418076,71.559,0.69,83.53614
2021-01-19 05:30:00,64.5542,78.99495,11.1089,117.7946,0.4670551,8.667965,72.04359,754.3508,9.633564,76.83707,795.1579,8.482578,71.58052,0.69,83.59407999999999
2021-01-19 05:45:00,66.17551,76.48843,10.54795,115.5486,0.4775969,9.089504,72.33487,969.8825,9.390699,76.73572,586.0731,8.262056,71.4915,0.69,86.37328
2021-01-19 06:00:00,65.6692175,77.2060125,10.6327325,116.17915,0.473968875,9.071203,72.414945,942.482125,9.450688,76.7983475,635.60645,8.32420125,71.53679,0.69,85.618965
2021-01-19 06:15:00,65.162925,77.923595,10.717515,116.8097,0.47034085,9.052902,72.49502000000001,915.08175,9.510677,76.860975,685.1398,8.3863465,71.58207999999999,0.69,84.86465000000001
2021-01-19 06:30:00,64.95005499999999,78.00354,10.616965,117.1594,0.4677533499999999,9.073868,72.201105,998.80905,9.534538,77.01632000000001,800.1379999999999,8.4156625,71.6669,0.69,82.67953
2021-01-19 06:45:00,64.16235,79.30379,10.26936,116.3863,0.4724679,9.047014,71.5769,1084.131,9.420266,77.09192,654.7348,8.472136,71.69903,0.69,82.32553
2021-01-19 07:00:00,65.69154,77.03824,10.55329,118.4088,0.4610397,9.133827,72.44614,908.2003,9.693221,77.1622,570.082,8.258872,71.57201,0.69,77.73752999999999
2021-01-19 07:15:00,64.5449,79.89844,10.5674,118.6509,0.4715324,9.121668,71.60632,909.7791,9.678632,77.10268,647.0027,8.437208,71.57056,0.69,78.25874999999999
2021-01-19 07:30:00,65.36193,77.42289999999998,10.736683333333334,117.12956666666666,0.4602435666666666,8.948245333333334,71.94647333333333,866.5935,9.519218333333331,77.08253333333333,581.7756666666667,8.254684666666668,71.15653666666667,0.69,73.90135333333333
2021-01-19 07:45:00,65.62093,78.33491999999998,10.701471666666666,117.99688333333332,0.4578065333333333,8.948796166666668,71.54594666666667,834.8539499999999,9.472563666666666,77.01542166666667,584.3830333333333,8.253695833333333,71.06201833333333,0.69,74.18416666666667
2021-01-19 08:00:00,65.87993,79.24694,10.66626,118.8642,0.4553695,8.949347,71.14542,803.1144,9.425909,76.94831,586.9904,8.252707,70.9675,0.69,74.46698
2021-01-19 08:15:00,64.42181,76.6562,10.56797,116.5935,0.4679011,8.766942,71.66995,895.5108,9.689835,76.88564,477.9894,7.997909,70.84099,0.69,71.67426999999999
2021-01-19 08:30:00,65.32397,77.924125,10.875685,117.6214,0.46407265,8.922995,71.46928,889.82165,9.5539755,76.886,586.7215,8.218346,70.968705,0.69,76.01289
2021-01-19 08:45:00,65.063365,78.03933,11.033685,117.2791,0.46810335,8.896175,71.675525,930.0316,9.559069,76.88605,646.62055,8.275317000000001,71.270325,0.69,80.96708000000001
2021-01-19 09:00:00,65.63857,76.72713,10.82194,115.7309,0.4649945,8.927181,71.50624,948.0432,9.447776,76.93729,673.8345,8.279268,71.50587,0.69,84.28378000000001
2021-01-19 09:15:00,64.27293,79.39901,10.95962,118.6014,0.4753834,9.090466,72.31139,954.1957,9.682379,77.08219,698.7897,8.486263,71.73322,0.69,83.67061
2021-01-19 09:30:00,64.22832,80.00261,11.07784,118.7255,0.4625683,9.120791,71.76675,956.5858,9.467375,77.08598,692.9244,8.535089,71.81863,0.69,84.39272
2021-01-19 09:45:00,65.007725,78.06953,10.95622,116.67905,0.4728872,9.044159,71.98395500000001,956.47535,9.5602885,77.15383,641.5690500000001,8.356072000000001,71.74376,0.69,81.988995
2021-01-19 10:00:00,65.45633,77.06299,10.28268,119.3972,0.4564078,8.845329,72.31547,863.3752,9.665164,77.21957,521.7928,8.175827,71.41298,0.69,71.7161
2021-01-19 10:15:00,64.9838,78.016005,10.329225,118.5109,0.4644563499999999,8.913220500000001,71.832465,866.7277,9.5463265,77.144475,591.71775,8.1817775,71.38164499999999,0.69,73.8655
2021-01-19 10:30:00,65.048485,77.9590325,10.3014675,118.3623,0.4643845,8.869369,71.6847525,853.1340250000001,9.54546,77.10943,619.9819,8.1583135,71.376,0.69,74.9390075
2021-01-19 10:45:00,65.11317,77.90206,10.27371,118.2137,0.46431265,8.8255175,71.53703999999999,839.54035,9.5445935,77.074385,648.24605,8.1348495,71.370355,0.69,76.01251500000001
2021-01-19 11:00:00,65.184415,77.89897500000001,10.260015,117.9456,0.46880885,8.5969515,71.433665,808.498,9.528588,76.98086,661.34555,8.245839,71.35615,0.69,79.013985
2021-01-19 11:15:00,65.05765,77.80377250000001,10.280235,117.4539,0.4722923249999999,8.27394,71.03585000000001,688.3751675000001,9.52196925,76.939255,655.322225,8.285555500000001,71.45444,0.69,81.535005
2021-01-19 11:30:00,64.930885,77.70857000000001,10.300455,116.9622,0.4757757999999999,7.9509285,70.638035,568.252335,9.5153505,76.89765,649.2989,8.325272,71.55273,0.69,84.056025
2021-01-19 11:45:00,64.93035,77.99033,10.40112,117.0882,0.4755124,9.069188,72.37227,988.3165,9.6046105,76.81565,722.78165,8.201677,71.7753,0.69,85.988635
2021-01-19 12:00:00,64.957395,77.74044,10.28009525,117.4095,0.4743281,9.0686855,72.375485,926.8133,9.60183175,76.8572375,734.0845750000001,8.3116405,71.86453750000001,0.69,85.98117500000001
2021-01-19 12:15:00,64.98444,77.49055,10.1590705,117.7308,0.4731438,9.068183,72.37870000000001,865.3100999999999,9.599053,76.898825,745.3875,8.421603999999999,71.95377500000001,0.69,85.973715
2021-01-19 12:30:00,65.68538,76.12775,9.65534,119.2549,0.4778672,9.193133,72.5956,995.4568,9.540132,76.98308,823.5221,8.530802,72.03758,0.69,85.63709
2021-01-19 12:45:00,65.1353,79.276455,10.04981,117.11305,0.47005245,9.1141775,72.35457,601.4002,9.5987815,76.85093,302.96775,8.417521,71.91325,0.69,86.16160500000001
2021-01-19 13:00:00,64.6858775,78.5854875,10.03665,117.77205,0.46856395,9.01651575,72.1318575,828.14135,9.613667,76.8415675,538.460225,8.384674,71.9048125,0.69,86.16287
2021-01-19 13:15:00,64.236455,77.89452,10.02349,118.43105,0.46707545,8.918854,71.909145,1054.8825,9.6285525,76.832205,773.9527,8.351827,71.896375,0.69,86.16413500000002
2021-01-19 13:30:00,65.72252,75.82536,10.1158,119.4045,0.4765504,9.182088,72.60609,982.1692,9.665109,76.8066,750.9463,8.509928,71.98106,0.69,85.63817
2021-01-19 13:45:00,65.059235,77.455445,10.14128,118.5122,0.4709988,9.1238745,72.21635,968.8104,9.6117505,76.879165,672.83375,8.457304,71.997095,0.69,85.987875
2021-01-19 14:00:00,64.92244416666668,77.22807083333333,10.194995,118.17381666666668,0.47035355,9.090442583333331,72.29163500000001,981.0875166666668,9.61787975,76.82544250000001,745.056275,8.410473666666668,71.9591375,0.69,85.9758875
2021-01-19 14:15:00,64.78565333333334,77.00069666666667,10.24871,117.83543333333334,0.4697083,9.057010666666663,72.36692000000001,993.3646333333332,9.624009,76.77172,817.2788,8.363643333333334,71.92118,0.69,85.9639
2021-01-19 14:30:00,65.19387666666668,78.09349333333333,10.444780000000002,118.94441666666668,0.473416775,9.070565833333331,72.52634750000001,970.5159166666668,9.59210925,76.828445,683.19435,8.385949916666668,71.96585,0.69,85.9533275
2021-01-19 14:45:00,65.60210000000001,79.18629,10.64085,120.0534,0.47712525,9.084121,72.685775,947.6672,9.5602095,76.88517,549.1098999999999,8.4082565,72.01052,0.69,85.942755
2021-01-19 15:00:00,65.053455,76.019465,10.0008505,118.11025,0.47109175,9.1278085,72.23852,1079.5839999999998,9.611055,76.831715,848.78125,8.5089905,71.80090999999999,0.69,85.716095
2021-01-19 15:15:00,64.68226999999999,77.63798,10.08770525,117.279475,0.470486475,9.1390365,72.1434775,1036.77315,9.641527,76.7696625,908.041575,8.43622575,71.650725,0.69,86.042795
2021-01-19 15:30:00,64.31108499999999,79.256495,10.17456,116.4487,0.4698812,9.1502645,72.04843500000001,993.9623,9.671999,76.70760999999999,967.3019,8.363461000000001,71.50054,0.69,86.369495
2021-01-19 15:45:00,64.921805,77.71041,10.827985,118.90945,0.4553225,8.8556805,71.4719,755.9103,9.617159,77.001745,531.59085,8.251332999999999,71.58804,0.69,65.48901000000001
